SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Feb 05 15:04:53 EET 2019
User: demo
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4H03366
Integration Time (usec): 20000000 (USB4H03366)
Spectra Averaged: 1 (USB4H03366)
Boxcar Smoothing: 0 (USB4H03366)
Correct for Electrical Dark: No (USB4H03366)
Strobe/Lamp Enabled: No (USB4H03366)
Correct for Detector Non-linearity: No (USB4H03366)
Correct for Stray Light: No (USB4H03366)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
291.48	-4.10
291.93	-4.10
292.37	-4.10
292.82	-4.10
293.26	-28.67
293.70	-14.34
294.15	-32.77
294.59	45.06
295.04	-79.87
295.48	344.06
295.93	34.82
296.37	18.43
296.82	-28.67
297.26	133.12
297.71	212.99
298.15	159.74
298.59	155.65
299.04	260.09
299.48	-8.19
299.93	75.77
300.37	73.73
300.82	0.00
301.26	18.43
301.70	63.49
302.15	108.54
302.59	49.15
303.04	-28.67
303.48	45.06
303.92	73.73
304.37	20.48
304.81	67.58
305.26	237.56
305.70	77.82
306.14	231.42
306.59	20.48
307.03	294.91
307.47	176.13
307.92	-110.59
308.36	102.40
308.81	24.58
309.25	47.10
309.69	47.10
310.14	679.93
310.58	16.38
311.02	-30.72
311.47	348.15
311.91	38.91
312.36	0.00
312.80	-221.18
313.24	6.14
313.69	-161.79
314.13	8.19
314.57	120.83
315.02	-8.19
315.46	-45.06
315.90	129.02
316.35	-2.05
316.79	81.92
317.23	-30.72
317.68	210.94
318.12	53.25
318.56	71.68
319.00	30.72
319.45	49.15
319.89	-16.38
320.33	53.25
320.78	288.76
321.22	159.74
321.66	-239.61
322.11	94.21
322.55	296.96
322.99	-137.21
323.43	192.51
323.88	129.02
324.32	90.11
324.76	196.60
325.21	147.45
325.65	-14.34
326.09	182.27
326.53	204.80
326.98	182.27
327.42	192.51
327.86	69.63
328.30	235.52
328.75	4.10
329.19	-47.10
329.63	18.43
330.07	667.64
330.52	32.77
330.96	88.06
331.40	14.34
331.84	75.77
332.29	145.41
332.73	20.48
333.17	20.48
333.61	129.02
334.05	59.39
334.50	94.21
334.94	16.38
335.38	-8.19
335.82	276.48
336.27	124.93
336.71	106.49
337.15	90.11
337.59	18.43
338.03	38.91
338.47	45.06
338.92	83.97
339.36	102.40
339.80	-69.63
340.24	69.63
340.68	-43.01
341.13	-55.30
341.57	65.53
342.01	20.48
342.45	-176.13
342.89	145.41
343.33	2.05
343.78	-6.14
344.22	219.13
344.66	313.34
345.10	51.20
345.54	202.75
345.98	198.65
346.43	141.31
346.87	206.84
347.31	30.72
347.75	139.26
348.19	-40.96
348.63	43.01
349.07	233.47
349.51	20.48
349.96	385.02
350.40	163.84
350.84	-22.53
351.28	16.38
351.72	235.52
352.16	55.30
352.60	552.95
353.04	61.44
353.49	-71.68
353.93	-79.87
354.37	133.12
354.81	-43.01
355.25	299.00
355.69	57.34
356.13	137.21
356.57	69.63
357.01	22.53
357.45	59.39
357.89	188.41
358.33	284.67
358.78	-16.38
359.22	126.97
359.66	71.68
360.10	235.52
360.54	184.32
360.98	126.97
361.42	-36.86
361.86	88.06
