SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Feb 05 15:00:13 EET 2019
User: demo
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4H03366
Integration Time (usec): 20000000 (USB4H03366)
Spectra Averaged: 1 (USB4H03366)
Boxcar Smoothing: 0 (USB4H03366)
Correct for Electrical Dark: No (USB4H03366)
Strobe/Lamp Enabled: No (USB4H03366)
Correct for Detector Non-linearity: No (USB4H03366)
Correct for Stray Light: No (USB4H03366)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
291.48	-55.30
291.93	-55.30
292.37	-55.30
292.82	-63.49
293.26	-51.20
293.70	57.34
294.15	-67.58
294.59	114.69
295.04	116.73
295.48	49.15
295.93	-122.88
296.37	-75.77
296.82	-90.11
297.26	110.59
297.71	161.79
298.15	116.73
298.59	71.68
299.04	10.24
299.48	-114.69
299.93	30.72
300.37	79.87
300.82	137.21
301.26	22.53
301.70	-98.30
302.15	206.84
302.59	-69.63
303.04	-96.25
303.48	-143.36
303.92	49.15
304.37	18.43
304.81	-139.26
305.26	690.17
305.70	180.22
306.14	167.93
306.59	-38.91
307.03	98.30
307.47	192.51
307.92	-2.05
308.36	114.69
308.81	-32.77
309.25	59.39
309.69	530.42
310.14	1488.87
310.58	151.55
311.02	-114.69
311.47	186.37
311.91	8.19
312.36	30.72
312.80	-43.01
313.24	-2.05
313.69	32.77
314.13	34.82
314.57	20.48
315.02	98.30
315.46	-98.30
315.90	86.01
316.35	-106.49
316.79	212.99
317.23	178.17
317.68	145.41
318.12	137.21
318.56	45.06
319.00	-32.77
319.45	-120.83
319.89	14.34
320.33	75.77
320.78	294.91
321.22	98.30
321.66	-59.39
322.11	202.75
322.55	305.15
322.99	-184.32
323.43	139.26
323.88	45.06
324.32	32.77
324.76	172.03
325.21	-45.06
325.65	65.53
326.09	231.42
326.53	90.11
326.98	153.60
327.42	-2.05
327.86	204.80
328.30	104.45
328.75	-90.11
329.19	-34.82
329.63	63.49
330.07	655.35
330.52	249.85
330.96	118.78
331.40	165.89
331.84	8.19
332.29	157.69
332.73	251.90
333.17	-16.38
333.61	98.30
334.05	102.40
334.50	2.05
334.94	47.10
335.38	178.17
